UserID,UserName,Artist,Album,Genre,SongTitle,ReviewText,Score,Rating,Sentiment
U2339,Morgan,Billie Eilish,AM,Electronic,Fragments,Not my taste at all. Felt repetitive and dull.,56,2,Neutral
U2340,Morgan,Adele,El Último Tour,Electronic,Firelight,Absolutely loved this track! It's been on repeat all day.,82,4,Positive
U2341,Jordan,Arctic Monkeys,Random Access Memories,Jazz,Gravity,Really disappointing. Expected much more.,50,2,Neutral
U2342,Alex,Drake,Reputation,R&B,Fragments,"It's okay. Not my favorite, but not bad either.",9,1,Negative
U2343,Quinn,BTS,Dark Side of the Moon,Classical,Shadows,Weak production and uninspired lyrics.,3,1,Negative
U2344,Alex,Fleetwood Mac,El Último Tour,R&B,Whispers,Really disappointing. Expected much more.,49,2,Neutral
U2345,Casey,BTS,No Tears Left,R&B,Nightfall,Really disappointing. Expected much more.,4,1,Negative
U2346,Quinn,Adele,AM,Rock,Shadows,A brilliant composition. The vocals and beats are top-notch.,97,5,Positive
U2347,Quinn,Drake,25,Jazz,Pulse,Weak production and uninspired lyrics.,38,1,Negative
U2348,Skyler,Bad Bunny,AM,Jazz,Nightfall,Weak production and uninspired lyrics.,39,1,Negative
U2349,Morgan,BTS,AM,R&B,Pulse,Mediocre experience. Had potential but didn't quite deliver.,58,2,Neutral
U2350,Taylor,BTS,DAMN.,Pop,Dreamscape,Not my taste at all. Felt repetitive and dull.,35,1,Negative
U2351,Drew,BTS,25,Classical,Whispers,Mediocre experience. Had potential but didn't quite deliver.,23,1,Negative
U2352,Jordan,Shakira,Echoes,Jazz,Fragments,Really disappointing. Expected much more.,5,1,Negative
U2353,Riley,Bad Bunny,Echoes,R&B,Shadows,A brilliant composition. The vocals and beats are top-notch.,58,2,Neutral
U2354,Jordan,BTS,No Tears Left,R&B,Nightfall,A brilliant composition. The vocals and beats are top-notch.,74,3,Positive
U2355,Skyler,Billie Eilish,El Último Tour,Rock,Shadows,Really disappointing. Expected much more.,52,2,Neutral
U2356,Alex,Fleetwood Mac,Echoes,Rock,Nightfall,Not my taste at all. Felt repetitive and dull.,40,2,Neutral
U2357,Morgan,Kendrick Lamar,DAMN.,Reggaeton,Whispers,Not my taste at all. Felt repetitive and dull.,44,2,Neutral
U2358,Skyler,Arctic Monkeys,Random Access Memories,K-Pop,Euphoria,Really disappointing. Expected much more.,45,2,Neutral
U2359,Morgan,Billie Eilish,Reflections,R&B,Shadows,A moving piece of art. Full of emotion and depth.,57,2,Neutral
U2360,Riley,Kendrick Lamar,AM,Jazz,Nightfall,Really disappointing. Expected much more.,30,1,Negative
U2361,Jordan,Arctic Monkeys,AM,Electronic,Nightfall,Weak production and uninspired lyrics.,57,2,Neutral
U2362,Jordan,Fleetwood Mac,No Tears Left,Jazz,Fragments,Not my taste at all. Felt repetitive and dull.,11,1,Negative
U2363,Drew,Arctic Monkeys,AM,Indie,Pulse,A moving piece of art. Full of emotion and depth.,57,2,Neutral
U2364,Jordan,Drake,Reputation,Hip Hop,Fragments,Weak production and uninspired lyrics.,5,1,Negative
U2365,Morgan,BTS,Dark Side of the Moon,Reggaeton,Fragments,A brilliant composition. The vocals and beats are top-notch.,83,4,Positive
U2366,Drew,Arctic Monkeys,No Tears Left,R&B,Euphoria,Absolutely loved this track! It's been on repeat all day.,66,3,Neutral
U2367,Quinn,Radiohead,No Tears Left,Jazz,Firelight,Absolutely loved this track! It's been on repeat all day.,84,4,Positive
U2368,Quinn,BTS,Reputation,Electronic,Nightfall,Not my taste at all. Felt repetitive and dull.,32,1,Negative
U2369,Taylor,BTS,AM,R&B,Gravity,Not my taste at all. Felt repetitive and dull.,26,1,Negative
U2370,Skyler,Radiohead,Dark Side of the Moon,Reggaeton,Nightfall,Weak production and uninspired lyrics.,60,3,Neutral
U2371,Alex,Billie Eilish,Reputation,R&B,Euphoria,Not my taste at all. Felt repetitive and dull.,9,1,Negative
U2372,Taylor,Bad Bunny,El Último Tour,Pop,Nightfall,Really disappointing. Expected much more.,33,1,Negative
U2373,Drew,Arctic Monkeys,Random Access Memories,Rock,Whispers,A brilliant composition. The vocals and beats are top-notch.,91,5,Positive
U2374,Jordan,Billie Eilish,El Último Tour,Reggaeton,Gravity,Not my taste at all. Felt repetitive and dull.,63,3,Neutral
U2375,Riley,BTS,No Tears Left,Rock,Gravity,"Some interesting parts, but overall just average.",6,1,Negative
U2376,Casey,Bad Bunny,Dark Side of the Moon,Jazz,Heartbeat,Absolutely loved this track! It's been on repeat all day.,67,3,Neutral
U2377,Jordan,Fleetwood Mac,Random Access Memories,Classical,Shadows,"Some interesting parts, but overall just average.",60,3,Neutral
U2378,Jamie,Kendrick Lamar,25,Hip Hop,Dreamscape,Not my taste at all. Felt repetitive and dull.,50,2,Neutral
U2379,Jordan,Drake,25,Hip Hop,Shadows,Not my taste at all. Felt repetitive and dull.,49,2,Neutral
U2380,Jamie,Adele,El Último Tour,Hip Hop,Euphoria,Absolutely loved this track! It's been on repeat all day.,90,5,Positive
U2381,Drew,BTS,AM,Electronic,Gravity,Mediocre experience. Had potential but didn't quite deliver.,6,1,Negative
U2382,Quinn,Kendrick Lamar,Dark Side of the Moon,Electronic,Fragments,Not my taste at all. Felt repetitive and dull.,49,2,Neutral
U2383,Quinn,Fleetwood Mac,Dark Side of the Moon,Indie,Nightfall,Absolutely loved this track! It's been on repeat all day.,67,3,Neutral
U2384,Skyler,Shakira,Random Access Memories,Classical,Whispers,A moving piece of art. Full of emotion and depth.,72,3,Positive
U2385,Jamie,BTS,El Último Tour,K-Pop,Nightfall,A brilliant composition. The vocals and beats are top-notch.,86,4,Positive
U2386,Jamie,Arctic Monkeys,El Último Tour,Rock,Shadows,A brilliant composition. The vocals and beats are top-notch.,55,2,Neutral
U2387,Morgan,Kendrick Lamar,Echoes,Electronic,Shadows,Really disappointing. Expected much more.,51,2,Neutral
U2388,Jamie,Drake,Random Access Memories,Indie,Firelight,Absolutely loved this track! It's been on repeat all day.,87,4,Positive
U2389,Jamie,Shakira,No Tears Left,K-Pop,Whispers,Not my taste at all. Felt repetitive and dull.,51,2,Neutral
U2390,Morgan,Radiohead,DAMN.,Electronic,Pulse,Absolutely loved this track! It's been on repeat all day.,98,5,Positive
U2391,Quinn,Shakira,No Tears Left,Pop,Nightfall,A moving piece of art. Full of emotion and depth.,98,5,Positive
U2392,Morgan,Kendrick Lamar,25,Indie,Gravity,Weak production and uninspired lyrics.,56,2,Neutral
U2393,Taylor,Bad Bunny,Echoes,Rock,Nightfall,Not my taste at all. Felt repetitive and dull.,63,3,Neutral
U2394,Taylor,Drake,Random Access Memories,Rock,Dreamscape,Not my taste at all. Felt repetitive and dull.,42,2,Neutral
U2395,Riley,Fleetwood Mac,No Tears Left,Rock,Euphoria,"It's okay. Not my favorite, but not bad either.",16,1,Negative
U2396,Alex,Kendrick Lamar,Dark Side of the Moon,Electronic,Fragments,"Some interesting parts, but overall just average.",2,1,Negative
U2397,Riley,Kendrick Lamar,25,Classical,Pulse,"Some interesting parts, but overall just average.",42,2,Neutral
U2398,Alex,Fleetwood Mac,DAMN.,Electronic,Pulse,Absolutely loved this track! It's been on repeat all day.,96,5,Positive
U2399,Morgan,Kendrick Lamar,AM,Rock,Heartbeat,A moving piece of art. Full of emotion and depth.,83,4,Positive
U2400,Quinn,BTS,AM,K-Pop,Shadows,Weak production and uninspired lyrics.,41,2,Neutral
U2401,Jamie,Arctic Monkeys,Dark Side of the Moon,R&B,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,69,3,Neutral
U2402,Taylor,Adele,25,Electronic,Dreamscape,Weak production and uninspired lyrics.,59,2,Neutral
U2403,Drew,Radiohead,Reputation,Jazz,Dreamscape,A moving piece of art. Full of emotion and depth.,63,3,Neutral
U2404,Jamie,Arctic Monkeys,Random Access Memories,Electronic,Fragments,Mediocre experience. Had potential but didn't quite deliver.,64,3,Neutral
U2405,Jamie,Bad Bunny,DAMN.,Indie,Pulse,Weak production and uninspired lyrics.,18,1,Negative
U2406,Morgan,Drake,Dark Side of the Moon,Hip Hop,Firelight,A moving piece of art. Full of emotion and depth.,68,3,Neutral
U2407,Skyler,Arctic Monkeys,El Último Tour,Hip Hop,Shadows,Really disappointing. Expected much more.,47,2,Neutral
U2408,Casey,BTS,Random Access Memories,Hip Hop,Shadows,Really disappointing. Expected much more.,62,3,Neutral
U2409,Morgan,Arctic Monkeys,No Tears Left,K-Pop,Firelight,Weak production and uninspired lyrics.,27,1,Negative
U2410,Skyler,Shakira,Dark Side of the Moon,R&B,Pulse,A moving piece of art. Full of emotion and depth.,81,4,Positive
U2411,Drew,Fleetwood Mac,No Tears Left,Jazz,Heartbeat,A moving piece of art. Full of emotion and depth.,62,3,Neutral
U2412,Quinn,Arctic Monkeys,Reflections,K-Pop,Gravity,Really disappointing. Expected much more.,3,1,Negative
U2413,Skyler,Radiohead,DAMN.,Jazz,Shadows,Really disappointing. Expected much more.,51,2,Neutral
U2414,Quinn,Bad Bunny,25,K-Pop,Whispers,Absolutely loved this track! It's been on repeat all day.,88,4,Positive
U2415,Alex,Kendrick Lamar,25,Rock,Euphoria,Really disappointing. Expected much more.,1,1,Negative
U2416,Casey,Billie Eilish,No Tears Left,Indie,Fragments,Absolutely loved this track! It's been on repeat all day.,86,4,Positive
U2417,Morgan,Kendrick Lamar,Reflections,Reggaeton,Heartbeat,"It's okay. Not my favorite, but not bad either.",56,2,Neutral
U2418,Casey,Bad Bunny,El Último Tour,Electronic,Gravity,A brilliant composition. The vocals and beats are top-notch.,58,2,Neutral
U2419,Casey,Kendrick Lamar,25,Rock,Gravity,Not my taste at all. Felt repetitive and dull.,25,1,Negative
U2420,Casey,Fleetwood Mac,DAMN.,R&B,Euphoria,"It's okay. Not my favorite, but not bad either.",34,1,Negative
U2421,Jamie,Drake,25,K-Pop,Pulse,Weak production and uninspired lyrics.,49,2,Neutral
U2422,Skyler,Adele,AM,Reggaeton,Euphoria,Not my taste at all. Felt repetitive and dull.,44,2,Neutral
U2423,Riley,Shakira,No Tears Left,Jazz,Euphoria,Weak production and uninspired lyrics.,34,1,Negative
U2424,Quinn,Adele,Echoes,Jazz,Dreamscape,"Some interesting parts, but overall just average.",27,1,Negative
U2425,Riley,Bad Bunny,DAMN.,Hip Hop,Heartbeat,"It's okay. Not my favorite, but not bad either.",7,1,Negative
U2426,Drew,Shakira,No Tears Left,R&B,Pulse,A brilliant composition. The vocals and beats are top-notch.,58,2,Neutral
U2427,Alex,Bad Bunny,Reflections,Hip Hop,Fragments,Not my taste at all. Felt repetitive and dull.,9,1,Negative
U2428,Drew,Adele,No Tears Left,R&B,Dreamscape,"It's okay. Not my favorite, but not bad either.",47,2,Neutral
U2429,Morgan,Adele,Dark Side of the Moon,Indie,Pulse,Weak production and uninspired lyrics.,21,1,Negative
U2430,Skyler,Shakira,Reputation,Electronic,Gravity,Mediocre experience. Had potential but didn't quite deliver.,13,1,Negative
U2431,Quinn,Shakira,Random Access Memories,Rock,Dreamscape,Weak production and uninspired lyrics.,29,1,Negative
U2432,Skyler,Bad Bunny,25,Jazz,Euphoria,Not my taste at all. Felt repetitive and dull.,40,2,Neutral
U2433,Taylor,Arctic Monkeys,DAMN.,K-Pop,Dreamscape,Absolutely loved this track! It's been on repeat all day.,71,3,Positive
U2434,Taylor,BTS,Reflections,K-Pop,Gravity,Not my taste at all. Felt repetitive and dull.,65,3,Neutral
U2435,Jamie,Fleetwood Mac,Random Access Memories,Pop,Pulse,Absolutely loved this track! It's been on repeat all day.,95,5,Positive
U2436,Jamie,Adele,Reflections,R&B,Shadows,Weak production and uninspired lyrics.,51,2,Neutral
U2437,Jordan,Billie Eilish,25,Hip Hop,Fragments,Really disappointing. Expected much more.,1,1,Negative
U2438,Drew,Drake,Reflections,Jazz,Firelight,Not my taste at all. Felt repetitive and dull.,18,1,Negative
U2439,Taylor,Kendrick Lamar,Reflections,Electronic,Heartbeat,Really disappointing. Expected much more.,36,1,Negative
U2440,Morgan,Billie Eilish,25,R&B,Euphoria,Absolutely loved this track! It's been on repeat all day.,64,3,Neutral
U2441,Jamie,Fleetwood Mac,No Tears Left,Reggaeton,Firelight,A moving piece of art. Full of emotion and depth.,56,2,Neutral
U2442,Drew,Drake,El Último Tour,R&B,Nightfall,Absolutely loved this track! It's been on repeat all day.,85,4,Positive
U2443,Taylor,Fleetwood Mac,25,Jazz,Dreamscape,A moving piece of art. Full of emotion and depth.,64,3,Neutral
U2444,Skyler,Fleetwood Mac,Reflections,Rock,Fragments,Not my taste at all. Felt repetitive and dull.,26,1,Negative
U2445,Jamie,Adele,Echoes,Hip Hop,Heartbeat,A moving piece of art. Full of emotion and depth.,53,2,Neutral
U2446,Quinn,Bad Bunny,AM,Pop,Euphoria,Really disappointing. Expected much more.,58,2,Neutral
U2447,Morgan,Drake,No Tears Left,Pop,Heartbeat,"Some interesting parts, but overall just average.",63,3,Neutral
U2448,Alex,Bad Bunny,25,Electronic,Nightfall,Weak production and uninspired lyrics.,42,2,Neutral
U2449,Skyler,Adele,No Tears Left,Jazz,Dreamscape,Absolutely loved this track! It's been on repeat all day.,63,3,Neutral
U2450,Drew,Fleetwood Mac,Echoes,Electronic,Euphoria,"It's okay. Not my favorite, but not bad either.",2,1,Negative
U2451,Alex,Billie Eilish,No Tears Left,K-Pop,Shadows,A moving piece of art. Full of emotion and depth.,95,5,Positive
U2452,Alex,Fleetwood Mac,25,K-Pop,Euphoria,Weak production and uninspired lyrics.,41,2,Neutral
U2453,Jordan,Shakira,25,K-Pop,Whispers,Weak production and uninspired lyrics.,28,1,Negative
U2454,Riley,Fleetwood Mac,Reflections,Rock,Euphoria,A brilliant composition. The vocals and beats are top-notch.,90,5,Positive
U2455,Quinn,Fleetwood Mac,No Tears Left,K-Pop,Firelight,Really disappointing. Expected much more.,20,1,Negative
U2456,Casey,Shakira,No Tears Left,Electronic,Heartbeat,Absolutely loved this track! It's been on repeat all day.,94,5,Positive
U2457,Riley,Radiohead,Random Access Memories,K-Pop,Gravity,"It's okay. Not my favorite, but not bad either.",26,1,Negative
U2458,Riley,Arctic Monkeys,Reputation,R&B,Nightfall,A brilliant composition. The vocals and beats are top-notch.,84,4,Positive
U2459,Jordan,Bad Bunny,Dark Side of the Moon,K-Pop,Whispers,Weak production and uninspired lyrics.,30,1,Negative
U2460,Drew,Drake,Echoes,Reggaeton,Fragments,Really disappointing. Expected much more.,7,1,Negative
U2461,Jamie,Adele,Dark Side of the Moon,K-Pop,Fragments,A brilliant composition. The vocals and beats are top-notch.,58,2,Neutral
U2462,Alex,Billie Eilish,El Último Tour,Electronic,Dreamscape,Absolutely loved this track! It's been on repeat all day.,52,2,Neutral
U2463,Skyler,Arctic Monkeys,Dark Side of the Moon,Pop,Nightfall,Weak production and uninspired lyrics.,16,1,Negative
U2464,Jordan,Bad Bunny,No Tears Left,Jazz,Nightfall,Not my taste at all. Felt repetitive and dull.,19,1,Negative
U2465,Jordan,Bad Bunny,Dark Side of the Moon,Jazz,Euphoria,A moving piece of art. Full of emotion and depth.,84,4,Positive
U2466,Quinn,Shakira,DAMN.,Reggaeton,Euphoria,"Some interesting parts, but overall just average.",38,1,Negative
U2467,Taylor,Shakira,El Último Tour,Indie,Heartbeat,A moving piece of art. Full of emotion and depth.,58,2,Neutral
U2468,Morgan,Arctic Monkeys,El Último Tour,K-Pop,Heartbeat,Absolutely loved this track! It's been on repeat all day.,96,5,Positive
U2469,Jamie,Billie Eilish,El Último Tour,Indie,Whispers,Weak production and uninspired lyrics.,21,1,Negative
U2470,Alex,Bad Bunny,DAMN.,Pop,Gravity,Really disappointing. Expected much more.,13,1,Negative
U2471,Jamie,Bad Bunny,No Tears Left,R&B,Heartbeat,Weak production and uninspired lyrics.,1,1,Negative
U2472,Alex,Bad Bunny,Reputation,Hip Hop,Firelight,Absolutely loved this track! It's been on repeat all day.,61,3,Neutral
U2473,Drew,Billie Eilish,El Último Tour,Indie,Gravity,Not my taste at all. Felt repetitive and dull.,7,1,Negative
U2474,Quinn,Fleetwood Mac,25,Reggaeton,Euphoria,Weak production and uninspired lyrics.,53,2,Neutral
U2475,Morgan,Shakira,Reputation,K-Pop,Dreamscape,Not my taste at all. Felt repetitive and dull.,65,3,Neutral
U2476,Drew,Drake,AM,Rock,Fragments,Mediocre experience. Had potential but didn't quite deliver.,1,1,Negative
U2477,Jamie,Adele,Echoes,K-Pop,Fragments,"It's okay. Not my favorite, but not bad either.",17,1,Negative
U2478,Jamie,Bad Bunny,Random Access Memories,Reggaeton,Shadows,A moving piece of art. Full of emotion and depth.,55,2,Neutral
U2479,Riley,Adele,25,Indie,Firelight,A brilliant composition. The vocals and beats are top-notch.,68,3,Neutral
U2480,Quinn,Kendrick Lamar,Random Access Memories,Pop,Gravity,Not my taste at all. Felt repetitive and dull.,38,1,Negative
U2481,Taylor,Billie Eilish,DAMN.,K-Pop,Firelight,Really disappointing. Expected much more.,5,1,Negative
U2482,Riley,Radiohead,No Tears Left,Indie,Shadows,Not my taste at all. Felt repetitive and dull.,64,3,Neutral
U2483,Casey,Billie Eilish,Random Access Memories,Pop,Heartbeat,Absolutely loved this track! It's been on repeat all day.,89,4,Positive
U2484,Riley,Kendrick Lamar,El Último Tour,Pop,Fragments,A moving piece of art. Full of emotion and depth.,92,5,Positive
U2485,Alex,BTS,Random Access Memories,K-Pop,Firelight,Really disappointing. Expected much more.,43,2,Neutral
U2486,Taylor,Billie Eilish,DAMN.,Hip Hop,Gravity,A brilliant composition. The vocals and beats are top-notch.,69,3,Neutral
U2487,Skyler,Radiohead,AM,Hip Hop,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,100,5,Positive
U2488,Skyler,Fleetwood Mac,Echoes,Classical,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,93,5,Positive
U2489,Drew,Fleetwood Mac,Random Access Memories,Hip Hop,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,51,2,Neutral
U2490,Morgan,Drake,Random Access Memories,Hip Hop,Pulse,Really disappointing. Expected much more.,21,1,Negative
U2491,Jamie,Bad Bunny,DAMN.,K-Pop,Shadows,Absolutely loved this track! It's been on repeat all day.,92,5,Positive
U2492,Jamie,Kendrick Lamar,No Tears Left,R&B,Euphoria,Weak production and uninspired lyrics.,52,2,Neutral
U2493,Morgan,BTS,AM,Indie,Euphoria,A moving piece of art. Full of emotion and depth.,75,4,Positive
U2494,Riley,Bad Bunny,Random Access Memories,Indie,Gravity,Not my taste at all. Felt repetitive and dull.,7,1,Negative
U2495,Jordan,Adele,Reflections,R&B,Shadows,"It's okay. Not my favorite, but not bad either.",38,1,Negative
U2496,Taylor,Drake,AM,Electronic,Fragments,Mediocre experience. Had potential but didn't quite deliver.,19,1,Negative
U2497,Riley,Shakira,Echoes,Hip Hop,Firelight,A moving piece of art. Full of emotion and depth.,75,4,Positive
U2498,Quinn,Drake,Reputation,Classical,Pulse,A moving piece of art. Full of emotion and depth.,56,2,Neutral
U2499,Alex,Shakira,25,Pop,Nightfall,Absolutely loved this track! It's been on repeat all day.,94,5,Positive
U2500,Jordan,Arctic Monkeys,No Tears Left,Hip Hop,Nightfall,Not my taste at all. Felt repetitive and dull.,12,1,Negative
U2501,Skyler,Billie Eilish,Reputation,Hip Hop,Whispers,"It's okay. Not my favorite, but not bad either.",9,1,Negative
U2502,Taylor,Shakira,Random Access Memories,Rock,Whispers,Really disappointing. Expected much more.,17,1,Negative
U2503,Skyler,Fleetwood Mac,Dark Side of the Moon,Electronic,Fragments,A moving piece of art. Full of emotion and depth.,52,2,Neutral
U2504,Riley,Billie Eilish,Echoes,Electronic,Gravity,A moving piece of art. Full of emotion and depth.,76,4,Positive
U2505,Jordan,Billie Eilish,25,Jazz,Pulse,Weak production and uninspired lyrics.,21,1,Negative
U2506,Skyler,Radiohead,25,Electronic,Dreamscape,Weak production and uninspired lyrics.,48,2,Neutral
U2507,Drew,Billie Eilish,AM,Rock,Whispers,A moving piece of art. Full of emotion and depth.,64,3,Neutral
U2508,Quinn,Arctic Monkeys,Reflections,R&B,Pulse,Weak production and uninspired lyrics.,4,1,Negative
U2509,Jamie,Billie Eilish,Random Access Memories,Pop,Dreamscape,Weak production and uninspired lyrics.,12,1,Negative
U2510,Drew,Arctic Monkeys,DAMN.,Rock,Firelight,A brilliant composition. The vocals and beats are top-notch.,95,5,Positive
U2511,Taylor,BTS,Echoes,Reggaeton,Fragments,Really disappointing. Expected much more.,63,3,Neutral
U2512,Quinn,Radiohead,Random Access Memories,Pop,Pulse,Weak production and uninspired lyrics.,42,2,Neutral
U2513,Drew,Kendrick Lamar,No Tears Left,Hip Hop,Firelight,Weak production and uninspired lyrics.,43,2,Neutral
U2514,Alex,Radiohead,Echoes,Indie,Heartbeat,Weak production and uninspired lyrics.,60,3,Neutral
U2515,Riley,Fleetwood Mac,Random Access Memories,Pop,Shadows,Not my taste at all. Felt repetitive and dull.,25,1,Negative
U2516,Drew,Shakira,AM,Reggaeton,Whispers,"It's okay. Not my favorite, but not bad either.",44,2,Neutral
U2517,Casey,Billie Eilish,El Último Tour,Classical,Pulse,A moving piece of art. Full of emotion and depth.,56,2,Neutral
U2518,Alex,Adele,El Último Tour,Pop,Whispers,Absolutely loved this track! It's been on repeat all day.,56,2,Neutral
U2519,Skyler,Bad Bunny,El Último Tour,Jazz,Pulse,A brilliant composition. The vocals and beats are top-notch.,65,3,Neutral
U2520,Drew,BTS,Dark Side of the Moon,Classical,Firelight,Weak production and uninspired lyrics.,7,1,Negative
U2521,Riley,Shakira,Random Access Memories,Electronic,Gravity,Weak production and uninspired lyrics.,38,1,Negative
U2522,Riley,Arctic Monkeys,Dark Side of the Moon,Reggaeton,Euphoria,A brilliant composition. The vocals and beats are top-notch.,67,3,Neutral
U2523,Riley,Adele,Echoes,R&B,Whispers,Weak production and uninspired lyrics.,17,1,Negative
U2524,Jamie,Arctic Monkeys,Random Access Memories,Jazz,Whispers,Weak production and uninspired lyrics.,61,3,Neutral
U2525,Jordan,Radiohead,Random Access Memories,K-Pop,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,79,4,Positive
U2526,Morgan,BTS,No Tears Left,R&B,Gravity,Really disappointing. Expected much more.,20,1,Negative
U2527,Casey,BTS,Dark Side of the Moon,Reggaeton,Gravity,Mediocre experience. Had potential but didn't quite deliver.,37,1,Negative
U2528,Casey,Shakira,Echoes,Classical,Heartbeat,Absolutely loved this track! It's been on repeat all day.,97,5,Positive
U2529,Quinn,Kendrick Lamar,Reputation,Jazz,Gravity,Really disappointing. Expected much more.,30,1,Negative
U2530,Morgan,Radiohead,Dark Side of the Moon,Rock,Gravity,Weak production and uninspired lyrics.,48,2,Neutral
U2531,Jamie,Arctic Monkeys,DAMN.,Electronic,Fragments,"Some interesting parts, but overall just average.",26,1,Negative
U2532,Jamie,Radiohead,AM,Pop,Shadows,"It's okay. Not my favorite, but not bad either.",27,1,Negative
U2533,Jamie,Arctic Monkeys,Echoes,Pop,Heartbeat,Really disappointing. Expected much more.,60,3,Neutral
U2534,Jordan,Kendrick Lamar,Reputation,R&B,Gravity,Not my taste at all. Felt repetitive and dull.,11,1,Negative
U2535,Quinn,Bad Bunny,El Último Tour,Hip Hop,Gravity,A brilliant composition. The vocals and beats are top-notch.,84,4,Positive
U2536,Jamie,Billie Eilish,No Tears Left,Hip Hop,Shadows,Really disappointing. Expected much more.,4,1,Negative
U2537,Quinn,Billie Eilish,Dark Side of the Moon,Rock,Pulse,"It's okay. Not my favorite, but not bad either.",13,1,Negative
U2538,Skyler,Drake,Dark Side of the Moon,Classical,Euphoria,Weak production and uninspired lyrics.,37,1,Negative
U2539,Jamie,Arctic Monkeys,AM,K-Pop,Heartbeat,Really disappointing. Expected much more.,24,1,Negative
U2540,Casey,Arctic Monkeys,DAMN.,Reggaeton,Dreamscape,Really disappointing. Expected much more.,36,1,Negative
U2541,Skyler,Kendrick Lamar,No Tears Left,Hip Hop,Euphoria,A moving piece of art. Full of emotion and depth.,57,2,Neutral
U2542,Morgan,Fleetwood Mac,Reputation,Indie,Shadows,Not my taste at all. Felt repetitive and dull.,49,2,Neutral
U2543,Casey,Arctic Monkeys,Dark Side of the Moon,Indie,Euphoria,"Some interesting parts, but overall just average.",38,1,Negative
U2544,Jordan,Bad Bunny,El Último Tour,R&B,Heartbeat,Weak production and uninspired lyrics.,62,3,Neutral
U2545,Casey,Arctic Monkeys,25,Pop,Firelight,Not my taste at all. Felt repetitive and dull.,58,2,Neutral
U2546,Jordan,Radiohead,DAMN.,Rock,Whispers,Really disappointing. Expected much more.,7,1,Negative
U2547,Riley,Radiohead,Dark Side of the Moon,Electronic,Pulse,Not my taste at all. Felt repetitive and dull.,1,1,Negative
U2548,Skyler,Adele,DAMN.,Classical,Heartbeat,Mediocre experience. Had potential but didn't quite deliver.,52,2,Neutral
U2549,Alex,BTS,Reputation,Pop,Shadows,Absolutely loved this track! It's been on repeat all day.,62,3,Neutral
U2550,Alex,Bad Bunny,Dark Side of the Moon,Pop,Euphoria,Really disappointing. Expected much more.,18,1,Negative
U2551,Jamie,BTS,DAMN.,Electronic,Nightfall,Not my taste at all. Felt repetitive and dull.,40,2,Neutral
U2552,Quinn,Fleetwood Mac,25,Hip Hop,Pulse,Really disappointing. Expected much more.,40,2,Neutral
U2553,Jordan,Radiohead,25,Classical,Shadows,Weak production and uninspired lyrics.,62,3,Neutral
U2554,Riley,Adele,Reputation,K-Pop,Pulse,A moving piece of art. Full of emotion and depth.,96,5,Positive
U2555,Taylor,Shakira,AM,Jazz,Firelight,"Some interesting parts, but overall just average.",40,2,Neutral
U2556,Taylor,Adele,No Tears Left,Classical,Heartbeat,A brilliant composition. The vocals and beats are top-notch.,100,5,Positive
U2557,Quinn,Kendrick Lamar,Reputation,Electronic,Dreamscape,"It's okay. Not my favorite, but not bad either.",62,3,Neutral
U2558,Skyler,Kendrick Lamar,No Tears Left,Indie,Euphoria,A brilliant composition. The vocals and beats are top-notch.,83,4,Positive
U2559,Taylor,Adele,Echoes,Indie,Gravity,Weak production and uninspired lyrics.,19,1,Negative
U2560,Jamie,Shakira,DAMN.,Classical,Pulse,Not my taste at all. Felt repetitive and dull.,62,3,Neutral
U2561,Riley,Drake,Dark Side of the Moon,Rock,Shadows,Weak production and uninspired lyrics.,35,1,Negative
U2562,Quinn,Billie Eilish,Dark Side of the Moon,Electronic,Euphoria,Absolutely loved this track! It's been on repeat all day.,97,5,Positive
U2563,Jamie,Kendrick Lamar,Reputation,R&B,Whispers,"Some interesting parts, but overall just average.",0,1,Negative
U2564,Quinn,Bad Bunny,Echoes,Hip Hop,Heartbeat,Weak production and uninspired lyrics.,24,1,Negative
U2565,Jordan,Adele,Random Access Memories,Classical,Pulse,Mediocre experience. Had potential but didn't quite deliver.,55,2,Neutral
U2566,Quinn,BTS,Echoes,Electronic,Dreamscape,Weak production and uninspired lyrics.,43,2,Neutral
U2567,Alex,Radiohead,DAMN.,Classical,Euphoria,A moving piece of art. Full of emotion and depth.,87,4,Positive
U2568,Quinn,Radiohead,Echoes,Hip Hop,Dreamscape,A moving piece of art. Full of emotion and depth.,65,3,Neutral
U2569,Skyler,Bad Bunny,Random Access Memories,K-Pop,Heartbeat,Mediocre experience. Had potential but didn't quite deliver.,5,1,Negative
U2570,Quinn,Fleetwood Mac,Echoes,Jazz,Dreamscape,A brilliant composition. The vocals and beats are top-notch.,81,4,Positive
U2571,Quinn,Arctic Monkeys,Dark Side of the Moon,K-Pop,Whispers,Not my taste at all. Felt repetitive and dull.,61,3,Neutral
U2572,Taylor,Arctic Monkeys,Dark Side of the Moon,Pop,Pulse,Really disappointing. Expected much more.,10,1,Negative
U2573,Jamie,Fleetwood Mac,Echoes,K-Pop,Whispers,Really disappointing. Expected much more.,12,1,Negative
